,accreditationFlag,accreditationPeriod,availabilityFlag,catersForDiverseNeedsFlag,certification,contactDetails_address_addressLine1,contactDetails_address_country,contactDetails_address_geoLocationDetails_latitude,contactDetails_address_geoLocationDetails_longitude,contactDetails_address_postcode,contactDetails_address_state,contactDetails_address_suburb,contactDetails_contactName,contactDetails_emailAddress,contactDetails_enquiryHours,contactDetails_faxNumber,contactDetails_phoneNumber,contactDetails_websiteURL,cultureSpiritualFoodRequirement,description,endDate,facilityAddress_addressLine1,facilityAddress_addressLine2,facilityAddress_country,facilityAddress_postcode,facilityAddress_state,facilityAddress_suburb,facilityName,fundedFlag,iD,languages_language,locallyKnownAsName,mPIR,mPIRPeriod,nNCFlag,outletID,outletName,previouslyKnownAsName,qIEnrolmentFlag,rADApprovalDate,rADThresholdDate,rADThresholdEffDate,rADThresholdValue,sanctionFlag,serviceType,startDate,waitlistFlag,websiteURL
33,true,3 Years,true,true,true,5 COTTAGE Close ,Australia,-31.785723,115.9680455,6069,WA,ELLENBROOK,Facility Manager Facility manager,hermitage@aegiscare.com.au,,+610892970299,+610892970222,https://aegiscare.com.au/locations/aegis-hermitage,,"Walk through the magnificent entrance and you will find a host of well-appointed amenities including an in-house cinema, beauty salon, hydro spa, library, café, alfresco courtyard dining, quality furnishings and lounge areas where residents and guests can mingle in a relaxed and social atmosphere.<br/><br/>This impressive Residence is named 'Aegis Hermitage' to reflect the character of the picturesque Swan Valley wine growing region. Aegis Hermitage offers premium accommodation in the latest of Care Facility designs to complement a vibrant community in caring for the elderly. This location ensures that a large variety of shopping and service options are just a stroll away. Many 'day trip' venues are located close-by in the Swan Valley, providing a wonderful variety of choice for that special outing.",,,5 COTTAGE Close,,6069,WA,ELLENBROOK,Aegis Hermitage,true,1-EP-1959,,Not Supplied,6.28,2015-07-01,false,1-E6-2394,Hermitage Aged Care,Hermitage Aged Care,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,2011-08-03,false,http://www.aegiscare.com.au/locations/aegis-hermitage/
34,true,3 Years,true,true,true,19 LAIDLAW Street ,Australia,-32.07277,115.79019,6163,WA,HILTON,Facility manager Facility manager,hiltonpark@aegiscare.com.au,,+610893143295,+610893140500,https://aegiscare.com.au/locations/aegis-hilton-park,,"Aegis Hilton Park has been designed to offer a broad range of accommodation and lifestyle options for 136 residents in five wings.<br/><br/>Hilton is a suburb surrounded by water from nearby lakes, rivers and the sea. We have used this water connection to name each of the areas, or wings, after local and south west rivers. From north to south there are Swan, Canning, Serpentine, Murray and Blackwood. <br/><br/>Aegis Hilton Park is an 'ageing in place' facility and both high and low care accommodation is available in all areas. Blackwood offers specialist dementia care.<br/><br/>Accommodation comprises both single and double rooms with a large en suite bathroom and air conditioning. The different areas, or wings, all have lounge and dining areas as well as access to extensive gardens and patio areas.",,,19 LAIDLAW Street,,6163,WA,HILTON,Aegis Hilton Park,true,1-EP-5980,,Not Supplied,6.28,2015-07-01,false,1-E6-1867,Hilton Park Aged Care,Hilton Park Aged Care,false,,2015-06-27,2015-01-01,550000,true,Residential Permanent,1995-07-01,false,http://www.aegiscare.com.au/locations/aegis-hilton-park/
35,true,3 Years,true,true,true,68 LYALL Street ,Australia,-31.9391314,115.9410604,6104,WA,REDCLIFFE,Facility Manager Facility manager,karalee@aegiscare.com.au,,+610894785704,+610892771099,https://aegiscare.com.au/locations/aegis-karalee,,"Overlooking picturesque Smythe Lake, Aegis Karalee includes a host of amenities including lounge areas where residents and guests can mingle in a relaxed and social atmosphere.<br/><br/>The word Karalee is an Aboriginal word meaning 'waterhole near grass' which was sourced from the National Library of Australia. The highest standard of care, therapy and allied health services are provided, with particular attention to the individual needs of the resident and their family.<br/><br/>The wings all have dining areas and access to well-maintained gardens and patio areas which gives a homely feel.<br/><br/>This location ensures that a large variety of shopping and service options including restaurants and shopping. Many 'day trip' venues are located close-by, providing a wonderful variety of choice for that special outing.",,,68 LYALL Street,,6104,WA,REDCLIFFE,Aegis Karalee,true,1-EP-881,,Not Supplied,6.28,2015-07-01,false,1-E6-2486,Aegis Karalee,Karalee Aged Care,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,2014-07-14,false,http://www.aegiscare.com.au/locations/aegis-karalee/
36,true,3 Years,true,true,true,33 STANTON Road ,Australia,-31.93974,115.94117,6104,WA,REDCLIFFE,Facility manager Facility manager,lakeside@aegiscare.com.au,,+610894797220,+610894797179,https://aegiscare.com.au/locations/aegis-lakeside,,Aegis Lakeside is a 27 bed ageing in place Low Care facility which is affiliated with nearby Aegis Parkview (our high care facility).<br/><br/>All rooms are single rooms with ensuites. There is a central courtyard which overlooks a lake hence the name. The lake is the home for many species of birdlife.<br/><br/>The facility is surrounded by well maintained gardens which gives a homely feel.,,,33 STANTON Road,,6104,WA,REDCLIFFE,Aegis Lakeside,true,1-EP-999,,Not Supplied,6.28,2015-07-01,false,1-E6-1860,Lakeside Aged Care Facility,Lakeside Aged Care Facility,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1993-12-16,false,http://www.aegiscare.com.au/locations/aegis-lakeside/
37,true,3 Years,true,true,true,21 WRIGHT Street ,Australia,-31.9431165,115.8713247,6000,WA,HIGHGATE,Facility manager Facility manager,lincolnpark@aegiscare.com.au,,+610892777068,+610893284162,https://aegiscare.com.au/locations/aegis-lincoln-park,,"Located in Central Highgate, close to the Perth CBD, Aegis Lincoln Park offers Low and High Care, with ageing in place where possible<br/><br/>Aegis Lincoln Park offers a range of accommodation and lifestyle options for 46 residents in four areas to complement a vibrant community in caring for the elderly. Of these rooms, 14 have ensuite bathrooms. The wings all have dining areas and access to gardens and patio areas.<br/><br/>This location ensures that a large variety of shopping and service options including restaurants and shopping. Many 'day trip' venues are located close-by, providing a wonderful variety of choice for that special outing.",,,21 WRIGHT Street,,6000,WA,HIGHGATE,Aegis Lincoln Park,true,1-EP-3965,,Not Supplied,6.28,2015-07-01,false,1-E6-1745,Lincoln Park Aged Care,Lincoln Park Aged Care,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,false,http://www.aegiscare.com.au/locations/aegis-lincoln-park/
38,true,3 Years,true,true,true,1 FRENCH Road ,Australia,-32.03766,115.79426,6156,WA,MELVILLE,Facility Manager Facility Manager,melville@aegiscare.com.au,,+610893171212,+610893301911,https://aegiscare.com.au/locations/aegis-melville,,"Centrally located, Aegis Melville is a Residence that includes a host of amenities including lounge areas where residents and guests can mingle in a relaxed and social atmosphere. The co-located Kitchener Gardens Village offers a nearby Retirement Village option.<br/><br/>Aegis Melville offers a vibrant community in caring for the elderly. This location ensures that a large variety of shopping and service options including restaurants. Many 'day trip' venues are located close-by, providing a wonderful variety of choice for that special outing.",,,1 FRENCH Road,,6156,WA,MELVILLE,Aegis Melville,true,1-EP-679,,Not Supplied,6.28,2015-07-01,false,1-E6-1901,Melville Aged Care,Melville Aged Care,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1973-01-01,false,http://www.aegiscare.com.au/locations/aegis-melville/
39,true,3 Years,true,true,true,6 DRUMMOND Street ,Australia,-31.9388127,115.9419494,6104,WA,REDCLIFFE,Facility Manager Facility Manager,parkview@aegiscare.com.au,,+610892629199,+610892629100,https://aegiscare.com.au/locations/aegis-parkview,,"Aegis Parkview is a 79 bed high care facility situated on Drummond Street in Redcliffe. Drummond was a botanist and the four wings are named after native Australian plants.<br/><br/>Accommodation comprises of two Extra service wings, one unbonded wing and one secure Dementia wing. All rooms are single with a large ensuite bathroom and air conditioning. The different wings all have their own lounge and dining areas with large individual courtyards. The facility is surrounded by well maintained gardens.<br/><br/>Aegis Parkview has a theatre room with a large screen for movie days which is enjoyed by the residents.<br/><br/>A family room is provided for any family member who wishes to stay with the resident in times of illness.",,,6 DRUMMOND Street,,6104,WA,REDCLIFFE,Aegis Parkview,true,1-EP-4064,,Not Supplied,6.28,2015-07-01,false,1-E6-2378,Parkview Aged Care Facility,Parkview Aged Care Facility,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,2007-06-14,false,http://www.aegiscare.com.au/locations/aegis-parkview/
40,true,3 Years,true,true,true,44 WHATLEY Crescent ,Australia,-31.9352225,115.8814559,6050,WA,MOUNT LAWLEY,Facility Manager Facility Manager,sandstrom@aegiscare.com.au,,+610892716559,+610892715232,https://aegiscare.com.au/locations/aegis-sandstrom,,"Aegis Sandstrom is superbly located amidst the stately federation homes of inner city Mt Lawley from which you can appreciate classic views of the city skyline. The Residence includes a host of well-appointed amenities including a beauty salon, hydro spa, library, alfresco courtyard dining, quality furnishings and lounge areas where residents and guests can mingle in a relaxed and social atmosphere.<br/><br/>Aegis Sandstrom offers premium accommodation to complement a vibrant community in caring for the elderly. This location ensures that a large variety of shopping and service options including restaurants and shopping. Many 'day trip' venues are located close-by, providing a wonderful variety of choice for that special outing.",,,44 WHATLEY Crescent,,6050,WA,MOUNT LAWLEY,Aegis Sandstrom,true,1-EP-7222,,Not Supplied,6.28,2015-07-01,false,1-E6-1868,Sandstrom Aged Care,Sandstrom Aged Care,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1973-01-01,false,http://www.aegiscare.com.au/locations/aegis-sandstrom/
41,true,3 Years,true,true,true,4 SHAWFORD Place ,Australia,-31.8982291,115.8013529,6018,WA,INNALOO,Facility manager Facility manager,shawford@aegiscare.com.au,,+610892448488,+610892448477,https://aegiscare.com.au/locations/aegis-shawford,,"Aegis Shawford has been designed to offer a broad range of accommodation and lifestyle options for 102 residents in four distinct wings.<br/><br/>Nestled in a quiet residential area of Innaloo, it is a vibrant community close a major shopping centre and a host of day trip options. Aegis Shawford is an 'ageing in place' facility and both High and Low Care accommodation as well as Extra Services places are available. Magnolia wing offers specialist Dementia Care.<br/><br/>Accommodation comprises single rooms with large ensuite bathrooms and air conditioning. The different wings all have lounge and dining areas and access to extensive gardens and patio areas.",,,4 SHAWFORD Place,,6018,WA,INNALOO,Aegis Shawford,true,1-EP-1952,,Not Supplied,6.28,2015-07-01,false,1-E6-2077,Shawford Lodge,Shawford Lodge,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,2003-05-12,false,http://www.aegiscare.com.au/locations/aegis-shawford/
42,true,3 Years,true,true,true,72 FOURTH Avenue ,Australia,-32.2925522,115.7080626,6169,WA,SHOALWATER,Facility Manager Facility Manager,shoalwater@aegiscare.com.au,,+610895279549,+610895273016,https://aegiscare.com.au/locations/aegis-shoalwater,,"Aegis Shoalwater has been designed to offer a broad range of accommodation and lifestyle options for 143 residents in four areas.<br/><br/>Shoalwater is a suburb nestled between Warnbro Sound & Shoalwater Bay, with Penguin Island close by. This ocean theme has been used to name the four areas, Dolphin Cove, Penguin Cove, Osprey Cove & Pelican Cove.<br/><br/>Aegis Shoalwater is an ageing in place facility with both High and Low Care accommodation available. Dolphin Cove offers specialist dementia care.<br/><br/>Accommodation comprises of single and double rooms with a large ensuite bathroom and air conditioning. The different areas or 'coves' all have lounge and dining areas and access to extensive gardens and patio areas.",,,72 FOURTH Avenue,,6169,WA,SHOALWATER,Aegis Shoalwater,true,1-EP-989,,Not Supplied,6.28,2015-07-01,false,1-E6-2140,Shoalwater Aged Care Facility,Shoalwater Aged Care Facility,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,2004-03-01,false,http://www.aegiscare.com.au/locations/aegis-shoalwater/
43,true,3 Years,true,true,true,162 HOLLAND Street ,Australia,-32.0491,115.77723,6160,WA,FREMANTLE,Facility Manager Facility Manager,stfrancis@aegiscare.com.au,,+610893352290,+610893353143,https://aegiscare.com.au/locations/aegis-st-francis,,"Aegis St Francis has been designed to offer a high standard of care to 41 residents with a diagnosis of Dementia who require a high level of care. Aegis St Francis provides a warm, friendly, safe and caring environment for all residents.<br/><br/>Aegis St Francis is a small, family orientated, secure facility which provides specialised care needs to residents with dementia. Staff are trained in dementia care and have the skills required to be able to offer all residents the high standard of care that they need.<br/><br/>Accommodation mainly comprises of shared rooms. We have a number of small courtyards and a bright sensory garden that residents and families can enjoy.",,,162 HOLLAND Street,,6160,WA,FREMANTLE,Aegis St Francis,true,1-EP-2984,,Not Supplied,6.28,2015-07-01,false,1-E6-1882,St Francis Aged Care,St Francis Aged Care,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1973-01-01,false,http://www.aegiscare.com.au/locations/aegis-st-francis/
44,true,3 Years,true,true,true,38 ALDAY Street ,Australia,-31.996,115.90974,6102,WA,ST JAMES,Facility manager Facility manager,stjames@aegiscare.com.au,,+610894701750,+610893618918,https://aegiscare.com.au/locations/aegis-st-james,,"Centrally located, Aegis St James, is a Residence that includes a host of amenities including lounge areas where residents and guests can mingle in a relaxed and social atmosphere.<br/><br/>Aegis St James offers a vibrant community in caring for the elderly. This location ensures that a large variety of shopping and service options including restaurants in the nearby Victoria Park precinct. Many 'day trip' venues are located close-by, providing a wonderful variety of choice for that special outing.",,,38 ALDAY Street,,6102,WA,ST JAMES,Aegis St James,true,1-EP-6781,,Not Supplied,6.28,2015-07-01,false,1-E6-1903,St James Aged Care,St James Aged Care,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1973-08-06,false,http://www.aegiscare.com.au/locations/aegis-st-james/
45,true,3 Years,true,true,true,32 SPENCER Avenue ,Australia,-31.9041399,115.8606472,6060,WA,YOKINE,Facility Manager Facility Manager,stirling@aegiscare.com.au,,+610893757560,+610893750800,https://aegiscare.com.au/locations/aegis-stirling,,"Aegis Stirling is nestled in the quiet residential suburb of Yokine and offers 117 beds across four wings or areas.<br/><br/>The wings reflect many of the street addresses in Yokine named after authors and poets: Eliot, Chaucer, Byron and Gray.<br/><br/>Aegis Stirling also offers High Care Extra Services in the newly constructed premium standard wing. It also includes a dedicated theatre room with a large screen projector and surround sound for an authentic movie experience.",,,32 SPENCER Avenue,,6060,WA,YOKINE,Aegis Stirling,true,1-EP-6984,,Not Supplied,6.28,2015-07-01,false,1-E6-2238,Stirling Aged Care Facility,Stirling Aged Care Facility,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,2005-01-04,false,http://www.aegiscare.com.au/locations/aegis-stirling/
46,true,3 Years,true,true,true,167 PONTE VECCHIO Boulevard ,Australia,-31.79244,115.96336,6069,WA,ELLENBROOK,Facility Manager Facility Manager,thepines@aegiscare.com.au,,+610892979121,+610892979100,https://aegiscare.com.au/locations/aegis-the-pines,,"Aegis The Pines has been designed to offer a broad range of accommodation and lifestyle options for 78 residents in three areas. Designed to complement the Ellenbrook Village, it incorporates a Mediterranean style. Situated within the majestic pine plantation and the natural bushland of Ellenbrook. Many 'day trip' venues are located close-by in the Swan Valley, providing a wonderful variety of choice for that special outing.<br/><br/>Aegis The Pines is an ageing in place facility with both High and Low Care accommodation available in all areas as well as specialist dementia care.<br/><br/>Accommodation comprises single and double rooms with a large ensuite bathrooms and air conditioning. The different areas or wings all have lounge and dining areas and access to extensive gardens and patio areas.",,,167 PONTE VECCHIO Boulevard,,6069,WA,ELLENBROOK,Aegis The Pines,true,1-EP-4961,,Not Supplied,6.28,2015-07-01,false,1-E6-1855,The Pines Aged Care Facility,The Pines Aged Care Facility,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,2000-12-01,false,http://www.aegiscare.com.au/locations/aegis-the-pines/
